            geopack_08_dp       spacepy  spacepy-irbem     spiceypy1     spiceypy2         sunpy      pyspedas
2010-02-20   2.716127e-13  2.716101e-13   2.716156e-13  2.716112e-13  2.716112e-13  2.716129e-13  2.716127e-13
2010-02-21   2.712977e-13  2.712948e-13   2.713007e-13  2.712962e-13  2.712962e-13  2.712977e-13  2.712977e-13
2010-02-22   2.709646e-13  2.709613e-13   2.709675e-13  2.709630e-13  2.709630e-13  2.709644e-13  2.709646e-13
2010-02-23   2.706133e-13  2.706097e-13   2.706163e-13  2.706117e-13  2.706117e-13  2.706130e-13  2.706133e-13
2010-02-24   2.702440e-13  2.702401e-13   2.702471e-13  2.702425e-13  2.702425e-13  2.702437e-13  2.702440e-13
2010-02-25   2.698570e-13  2.698528e-13   2.698601e-13  2.698556e-13  2.698556e-13  2.698567e-13  2.698570e-13
2010-02-26   2.694523e-13  2.694479e-13   2.694554e-13  2.694510e-13  2.694510e-13  2.694520e-13  2.694523e-13
2010-02-27   2.690300e-13  2.690254e-13   2.690332e-13  2.690289e-13  2.690289e-13  2.690299e-13  2.690300e-13
2010-02-28   2.685904e-13  2.685856e-13   2.685936e-13  2.685895e-13  2.685895e-13  2.685904e-13  2.685904e-13
2010-03-01   2.681336e-13  2.681286e-13   2.681368e-13  2.681328e-13  2.681328e-13  2.681338e-13  2.681336e-13
2010-03-02   2.676598e-13  2.676545e-13   2.676630e-13  2.676592e-13  2.676592e-13  2.676600e-13  2.676598e-13
2010-03-03   2.671690e-13  2.671636e-13   2.671724e-13  2.671686e-13  2.671686e-13  2.671694e-13  2.671690e-13
2010-03-04   2.666617e-13  2.666560e-13   2.666650e-13  2.666614e-13  2.666614e-13  2.666620e-13  2.666617e-13
2010-03-05   2.661378e-13  2.661318e-13   2.661411e-13  2.661376e-13  2.661376e-13  2.661381e-13  2.661378e-13
2010-03-06   2.655976e-13  2.655914e-13   2.656010e-13  2.655974e-13  2.655974e-13  2.655978e-13  2.655976e-13
2010-03-07   2.650413e-13  2.650348e-13   2.650447e-13  2.650411e-13  2.650411e-13  2.650413e-13  2.650413e-13
2010-03-08   2.644690e-13  2.644624e-13   2.644725e-13  2.644688e-13  2.644688e-13  2.644689e-13  2.644690e-13
2010-03-09   2.638811e-13  2.638743e-13   2.638845e-13  2.638807e-13  2.638807e-13  2.638807e-13  2.638811e-13
2010-03-10   2.632776e-13  2.632706e-13   2.632811e-13  2.632771e-13  2.632771e-13  2.632770e-13  2.632776e-13
2010-03-11   2.626588e-13  2.626518e-13   2.626624e-13  2.626581e-13  2.626581e-13  2.626579e-13  2.626588e-13
2010-03-12   2.620250e-13  2.620178e-13   2.620285e-13  2.620240e-13  2.620240e-13  2.620238e-13  2.620250e-13
2010-03-13   2.613763e-13  2.613690e-13   2.613798e-13  2.613750e-13  2.613750e-13  2.613747e-13  2.613763e-13
2010-03-14   2.607129e-13  2.607055e-13   2.607165e-13  2.607113e-13  2.607113e-13  2.607110e-13  2.607129e-13
2010-03-15   2.600351e-13  2.600277e-13   2.600387e-13  2.600332e-13  2.600332e-13  2.600328e-13  2.600351e-13
2010-03-16   2.593431e-13  2.593356e-13   2.593468e-13  2.593409e-13  2.593409e-13  2.593404e-13  2.593431e-13
2010-03-17   2.586372e-13  2.586296e-13   2.586408e-13  2.586347e-13  2.586347e-13  2.586341e-13  2.586372e-13
2010-03-18   2.579176e-13  2.579099e-13   2.579212e-13  2.579147e-13  2.579147e-13  2.579141e-13  2.579176e-13
2010-03-19   2.571845e-13  2.571767e-13   2.571881e-13  2.571814e-13  2.571814e-13  2.571806e-13  2.571845e-13
2010-03-20   2.564382e-13  2.564303e-13   2.564418e-13  2.564348e-13  2.564348e-13  2.564339e-13  2.564382e-13
2010-03-21   2.560844e-13  2.560976e-13   2.560881e-13  2.560881e-13  2.560881e-13  2.560937e-13  2.560844e-13
2010-03-22   2.568362e-13  2.568490e-13   2.568399e-13  2.568399e-13  2.568399e-13  2.568455e-13  2.568362e-13
2010-03-23   2.575741e-13  2.575866e-13   2.575777e-13  2.575777e-13  2.575777e-13  2.575833e-13  2.575741e-13
2010-03-24   2.582979e-13  2.583101e-13   2.583015e-13  2.583013e-13  2.583013e-13  2.583069e-13  2.582979e-13
